t,x,y,z,dx,dy,dz
25.66,-5.656820894767273,-5.656783084262083,12.00003811338708,0.00037781910666723206,0.00017769646083465318,-0.0006922904793427165
25.67,-5.656817216685633,-5.656781493179891,12.000031125651905,0.0003569689539961729,0.00014028689250267234,-0.0007034590556287412
25.68,-5.656813755388193,-5.656780278524233,12.000024044205967,0.00033452353078722297,0.00010250694790769899,-0.0007110250795250295
25.69,-5.6568105262150175,-5.656779443040933,12.000016905150314,0.00031060866483301197,6.454808563205461e-05,-0.0007149824979180153
25.7,-5.656807543214897,-5.656778987562521,12.000009744556008,0.00028535639913229716,2.660097653262028e-05,-0.000715343283008707
25.71,-5.656804819087035,-5.656778911021402,12.000002598284654,0.0002589042948031306,-1.114542405034058e-05,-0.0007121372275875615
25.72,-5.656802365129001,-5.656779210471002,11.999995501811457,0.00023139466196475666,-4.850484747187522e-05,-0.0007054116267113386
25.73,-5.6568001911937955,-5.656779881118352,11.99998849005212,0.00020297378044986658,-8.529465529427682e-05,-0.0006952308816643438
25.740000000000002,-5.656798305653392,-5.656780916364108,11.999981597193823,0.00017379129082506495,-0.00012133650613144198,-0.0006816760651950915
25.75,-5.656796715367979,-5.6567823078484745,11.999974856530816,0.00014399926770991556,-0.0001564574046319933,-0.0006648443203083332
25.76,-5.6567954256680375,-5.6567840455122,11.999968300307417,0.00011375142521252712,-0.00019049054968967027,-0.0006448482531951072
25.77,-5.656794440339475,-5.656786117659468,11.999961959565752,8.320251136950674e-05,-0.0002232758852027672,-0.0006218152996062543
25.78,-5.65679376161781,-5.656788511029904,11.999955864001425,5.250731893724492e-05,-0.0002546610835096885,-0.0005958868391608974
25.79,-5.656793390193096,-5.6567912108811385,11.999950041828969,2.1820033424546637e-05,-0.0002845021083608401,-0.0005672174603787994
25.8,-5.656793325217142,-5.6567942010720715,11.999944519652217,-8.70648175776978e-06,-0.0003126637963646317,-0.0005359740880450659
25.810000000000002,-5.656793564322731,-5.656797464157066,11.999939322347208,-3.892162983021308e-05,-0.00033902066056690217,-0.0005023348971455732
25.82,-5.656794103649738,-5.656800981485283,11.999934472954275,-6.867759414497243e-05,-0.0003634572270705405,-0.00046648854112874005
25.830000000000002,-5.656794937874614,-5.656804733301607,11.999929992576385,-9.783014234265863e-05,-0.00038586859503197957,-0.0004286330030467411
25.84,-5.656796060252585,-5.6568086988571835,11.999925900294214,-0.00012623941714196008,-0.0004061609621963669,-0.00038897442262708637
25.85,-5.656797462662957,-5.656812856520851,11.999922213087933,-0.00015377036119978982,-0.0004242517968933157,-0.0003477262669804304
25.86,-5.656799135659809,-5.656817183893121,11.999918945768874,-0.00018029353774373647,-0.00044007029624815175,-0.0003051079571214643
25.87,-5.656801068533712,-5.656821657926776,11.99991611092879,-0.0002056857075327656,-0.00045355764002330545,-0.00026134377835163036
25.88,-5.65680324937396,-5.656826255045922,11.999913718893307,-0.00022983025047551564,-0.00046466707077641445,-0.00021666189731206487
25.89,-5.656805665138721,-5.656830951268192,11.999911777690844,-0.0002526178783490707,-0.00047336413642184993,-0.00017129288947259624
25.900000000000002,-5.656808301731527,-5.65683572232865,11.999910293035517,-0.00027394698274285645,-0.0004796266906748059,-0.00012546880947539307
25.91,-5.656811144078376,-5.656840543802005,11.999909268314655,-0.0002937240737743707,-0.0004834448826596116,-7.94219999100676e-05
25.92,-5.656814176213002,-5.6568453912263035,11.99990870459552,-0.0003118643111310604,-0.0004848211601071739,-3.338367600136394e-05
25.93,-5.656817381364599,-5.656850240225207,11.999908600641135,-0.0003282916849922657,-0.0004837700997128991,1.2416859984654138e-05
25.94,-5.656820742046702,-5.656855066628298,11.999908952932719,-0.00034293933262041776,-0.0004803182256818417,5.775339122493506e-05
25.95,-5.656824240151251,-5.656859846589721,11.99990975570896,-0.0003557499215656179,-0.0004745038111320099,0.00010240416585816092
25.96,-5.656827857045133,-5.65686455670452,11.999911001016036,-0.0003666758110920654,-0.0004663765721169,0.00014615287673436228
25.97,-5.656831573667473,-5.656869174121163,11.999912678766494,-0.00037567911022051703,-0.00045599729312506554,0.00018878948555567376
25.98,-5.656835370627338,-5.656873676650383,11.999914776805747,-0.00038273180522629957,-0.0004434374298423194,0.00023011127519012575
25.990000000000002,-5.6568392283035775,-5.65687804286976,11.999917280991998,-0.0003878158857606451,-0.00042877868953183906,0.00026992393795666203
26.0,-5.656843126945053,-5.6568822522241735,11.999920175284506,-0.0003909233265986245,-0.0004121125318334862,0.00030804241868409576
26.01,-5.6568470467701095,-5.656886285120397,11.999923441840371,-0.0003920560005088447,-0.00039353960286092615,0.00034429169568639395
26.02,-5.656850968065063,-5.656890123016231,11.99992706111842,-0.0003912255816196364,-0.000373169154244124,0.0003785075605833299
26.03,-5.656854871281742,-5.656893748503482,11.999931011991583,-0.00038845343195426096,-0.000351118437968978,0.0004105373973217752
26.04,-5.656858737133702,-5.65689714538499,11.999935271866367,-0.0003837704166897993,-0.00032751206298087254,0.0004402408401382729
26.05,-5.656862546690076,-5.656900298744741,11.999939816808386,-0.0003772166439208746,-0.00030248128783938455,0.00046749034234849773
26.060000000000002,-5.656866281466581,-5.656903195010747,11.999944621673214,-0.00036884117537994143,-0.0002761633096426408,0.0004921716748818028
26.07,-5.656869923513583,-5.656905822010934,11.999949660241883,-0.00035870171730678635,-0.0002487005312801216,0.0005141844106937299
26.080000000000002,-5.656873455500927,-5.6569081690213725,11.999954905361427,-0.0003468642730375393,-0.00022023982388930108,0.000533442315031607
26.09,-5.656876860799044,-5.656910226807412,11.999960329088184,-0.0003334027225854186,-0.00019093173708739641,0.0005498736337372634
26.1,-5.6568801235553785,-5.656911987656114,11.999965902834102,-0.00031839838183778113,-0.000160929717640812,0.0005634213123606457
26.11,-5.656883228766681,-5.656913445401765,11.999971597514431,-0.00030193953572954513,-0.00013038931920839048,0.0005740431616274577
26.12,-5.656886162346093,-5.656914595442498,11.999977383697335,-0.00028412095027796624,-9.946742118849272e-05,0.0005817119493656264
26.13,-5.656888911185686,-5.656915434750188,11.999983231753419,-0.0002650433332807012,-6.832142740442748e-05,0.0005864153924228788
26.14,-5.656891463212759,-5.6569159618710465,11.999989112005183,-0.0002448127774723474,-3.71084724726245e-05,0.0005881560873000069
26.150000000000002,-5.656893807441236,-5.656916176919638,11.999994994875165,-0.00022354018933690156,-5.984649043000445e-06,0.0005869513643119717
26.16,-5.6568959340165454,-5.656916081564027,12.00000085103247,-0.0002013407093048869,2.4895746486564008e-05,0.0005828330865043085
26.17,-5.656897834255422,-5.656915679004708,12.000006651536895,-0.00017833306333869814,5.538101293112163e-05,0.0005758473462513791
26.18,-5.656899500677812,-5.656914973943769,12.000012367979394,-0.00015463891562816912,8.532281121631513e-05,0.0005660541045671152
26.19,-5.6569009270337345,-5.656913972548484,12.000017972618986,-0.0001303823895071332,0.00011457666930780874,0.000553526813895644
