t,x,y,z,dx,dy,dz
25.93,1.8219612587430245,-3.681773242799459,29.211917083966608,-53.9712267141886,-2.3293838969932645,-65.16070438385472
25.94,1.3075840349618544,-3.6902919331259754,28.576530692176526,-49.024135368300556,0.18906432843537324,-62.01411375032251
25.95,0.8414785513770134,-3.6779919562307515,27.971634808960157,-44.34275440238698,1.9104497272316223,-59.076406004473725
25.96,0.4207289469141148,-3.652082938581343,27.39500257208705,-39.969779032993955,2.977183652794846,-56.36428809328198
25.97,0.04208297071713434,-3.6184482831748546,26.844349047094518,-35.93154652302357,3.512301211905555,-53.87642578159859
25.98,-0.29790198354635666,-3.581836914343232,26.31747405645508,-32.24133801101913,3.620334399757086,-51.60001017015752
25.990000000000002,-0.6027437895032484,-3.546041595179713,25.812348843691368,-28.902253793832934,3.3888806091132873,-49.515583785687944
26.0,-0.8759470594230153,-3.514059302160966,25.32716238074132,-25.909657233613714,2.890468889681208,-47.60044846756415
26.01,-1.1209369341755226,-3.4882322173860887,24.860339874340085,-23.25321233711259,2.1844798065219218,-45.830965285546554
26.02,-1.341011306165267,-3.4703697060305276,24.41054307503039,-20.91855516553697,1.3189804538274563,-44.18401909687031
26.03,-1.539308037486262,-3.4618526083095396,23.97665949240268,-18.888644893330774,0.3324051450090515,-42.63787363886884
26.04,-1.7187842040318826,-3.4637216031303466,23.557785602253013,-17.144840354311764,-0.7449451274948338,-41.1725965398718
26.05,-1.8822048445724973,-3.4767515108594362,23.153207561605242,-15.667744865426004,-1.8895867201480732,-39.770191914817765
26.060000000000002,-2.0321391013404027,-3.501513337533308,22.762381763956657,-14.437857643489071,-3.083710019691055,-38.41454307495571
26.07,-2.1709619974422787,-3.5384257112532573,22.384916700106128,-13.436065214704772,-4.314191916396415,-37.09123954212146
26.080000000000002,-2.300860405634498,-3.5877971758612364,22.02055697311423,-12.644001408924165,-5.571745239881021,-35.787340458308314
26.09,-2.423842025620762,-3.6498606160508777,21.669169890939962,-12.044300100810101,-6.850186504831535,-34.49110972882199
26.1,-2.5417464076507,-3.724800905957867,21.33073477853779,-11.620760913612571,-8.145804479528328,-33.19174588083165
26.11,-2.6562572438930134,-3.8127767056414443,21.00533497332333,-11.358444652023447,-9.456813588766154,-31.879120768425828
26.12,-2.768915300691169,-3.91393717773319,20.693152363169272,-11.243712245168913,-10.782877651533607,-30.543535131840116
26.13,-2.8811314887963917,-4.0284342586721165,20.394464270686527,-11.264218403835113,-12.124690780767477,-29.175494974231064
26.14,-2.9941996687678714,-4.15643099334854,20.10964246368465,-11.408868975579578,-13.48360338623289,-27.765510252052295
26.150000000000002,-3.1093088683079833,-4.298106326396774,19.83915406564548,-11.667749062458377,-14.86128213017901,-26.303916085043788
26.16,-3.227554650017039,-4.45365663595212,19.583564141983775,-12.032027300571846,-16.25939342421061,-24.780716276431214
26.17,-3.34994941431942,-4.6232941948809865,19.343539740116857,-12.493840255237032,-17.679300669460662,-23.185449192176932
26.18,-3.4774314551217795,-4.807242649341333,19.119855158140236,-13.04615962805431,-19.121765988326178,-21.507076828645744
26.19,-3.6108726068805064,-5.00572951464751,18.91339820354394,-13.682643882042566,-20.586647737255515,-19.733899108993036
26.2,-3.751084332762631,-5.2189756040864435,18.725177175960376,-14.397474956191258,-22.07258570311725,-17.85349703783279
26.21,-3.8988221060043315,-5.447181228709855,18.556328262787286,-15.185179957460825,-23.576666664278132,-15.852710283355265
26.22,-4.054787931911847,-5.690508937372006,18.40812297029327,-16.0404370931539,-25.094064060428465,-13.717657030923114
26.23,-4.21963084786741,-5.9490625099184244,18.281975122168824,-16.957864658226196,-26.61764701180589,-11.433806545826819
26.240000000000002,-4.393945225076371,-6.222861877608124,18.179446839376734,-17.93179165348033,-28.137556047321997,-8.9861177594031
26.25,-4.578266680937016,-6.511813630864864,18.10225276698076,-18.956008630327315,-29.640745869864915,-6.359260274291856
26.26,-4.773065397682918,-6.815676795005422,18.052261633890897,-20.02349770301186,-31.11049957349867,-3.5379373267170777
26.27,-4.9787366349972535,-7.134023622334838,18.03149402044642,-21.12614143017666,-32.5259242394591,-0.5073332011436449
26.28,-5.195588226286451,-7.466195279794604,18.042114969868024,-22.25441155048222,-33.86144508170417,2.7462900213022223
26.29,-5.423824866006898,-7.811252523968921,18.086419820872464,-23.397040491191532,-35.086324582222694,6.234820255171236
26.3,-5.6635290361102815,-8.167921771439058,18.16681137497145,-24.540681292005306,-36.164244545984126,9.967322312762406
26.310000000000002,-5.914638491847004,-8.534537414888604,18.285766267127713,-25.66956523369468,-37.05300271640679,13.948842177369514
26.32,-6.176920340784175,-8.908981825767194,18.44578821851884,-26.765171143961464,-37.704391205383914,18.1789749338245
26.330000000000002,-6.449941914726233,-9.288625238996282,18.649345765804203,-27.80592611266459,-38.06434065521147,22.650196542336687
26.34,-6.733038863037467,-9.670268638871423,18.898792149365573,-28.76696411984567,-38.07343018818452,27.345981099434802
26.35,-7.025281197123147,-10.050093842759972,19.1962653877929,-29.619976601370944,-37.66787625245227,32.238755733455626
26.36,-7.325438395064886,-10.423626163920469,19.543567264034685,-30.333196726323397,-36.78111973381925,37.287785778000426
26.37,-7.631945131649615,-10.785716237436358,19.942021103352907,-30.871566258116623,-35.34612520242541,42.43713316699367
26.38,-7.942869720227218,-11.130548667968977,20.39230992737456,-31.197138998665384,-33.29848291852908,47.61388886220459
26.39,-8.255887911622922,-11.45168589580694,20.894298880597,-31.26977619902158,-30.58035687387317,52.72694046887931
26.400000000000002,-8.56826524420765,-11.74215580544644,21.446848736752145,-31.04818478003155,-27.145245047865263,57.6665902929804
26.41,-8.876851607223553,-11.994590796764244,22.047630686456607,-30.491336353479603,-22.963408321967815,62.30537405234404
26.42,-9.178091971277242,-12.201423971885797,22.692956217799026,-29.560281650815767,-18.027684460253646,66.50042973296273
26.43,-9.468057240239869,-12.355144485969317,23.37763928111586,-28.220339628792335,-12.359243495699523,70.09771150810397
26.44,-9.742498763853089,-12.448608841799787,24.094910447961105,-26.4435933567726,-6.012681258203489,72.93821898702805
26.45,-9.99692910737532,-12.475398111133387,24.836403660856423,-24.211568356081337,0.920280070117574,74.86620869126152
26.46,-10.226730130974715,-12.430203240397436,25.592234621786336,-21.51790901207722,8.309272180158178,75.73907818542249
26.47,-10.427287287616865,-12.309212667530224,26.351185224564873,-18.37081395468454,15.986674135734003,75.43828950498082
26.48,-10.594146410068406,-12.110469757682756,27.101000411885952,-14.794953480395368,23.752452958300108,73.88037602047301
26.490000000000002,-10.723186357224773,-11.834163608364221,27.828792744974333,-10.832583600127066,31.38263463560662,71.02682337132293
26.5,-10.810798082070948,-11.482817064970623,28.52153687931241,-6.543602627311884,38.6411130323105,66.89150555377576
26.51,-10.85405840977101,-11.061341347718011,29.166622856049848,-2.0043725130532764,45.29396931327305,61.544454518280034
26.52,-10.850885532332013,-10.576937678705162,29.75242596967801,2.694754833131885,51.124980444429546,55.111073991408865
26.53,-10.800163313108373,-10.03884173882942,30.268844335878025,7.453119311032452,55.950655311519704,47.76645130253492
26.54,-10.701823146111364,-9.457924572474768,30.70775499572871,12.164402100921556,59.63304741626576,39.72509262932675
26.55,-10.556875271089941,-8.846180790504105,31.06334618846456,16.721869008021972,62.088802355500405,31.227080573114385
26.560000000000002,-10.367385765950925,-8.21614852536476,31.332296607190997,21.02374604894761,63.29338597016996,22.52218751853423
26.57,-10.13640035011099,-7.580313071100706,31.513789938835245,24.97824144874574,63.28011542411285,13.853757844552916
26.580000000000002,-9.86782093697601,-6.950546216882503,31.609371764082056,28.50777302548293,62.13434329695091,5.44413945357185
26.59,-9.56624488960133,-6.337626205161688,31.622672727906682,31.55206504779553,59.983776988471504,-2.5168820893867405
26.6,-9.236779636020099,-5.750870677113073,31.55903412229432,34.06992359875689,56.986335613790914,-9.879730292953681
26.61,-8.884846417626193,-5.1978994928858695,31.42507812204761,36.039657459936514,53.317096208388115,-16.538470514929315
26.62,-8.515986486821369,-4.684528752945311,31.228264711995735,37.4582560248399,49.155769499536994,-22.430312793468588
26.63,-8.135681297129395,-4.21478410289513,30.976471866178237,38.339546321751115,44.67583634655692,-27.531906590179567
