t,x,y,z,dx,dy,dz
32.69,-5.887834023596082,-5.8878409028597005,12.999982076477682,-6.872697331239408e-05,-9.856417948483909e-05,1.1100219321491522e-05
32.7,-5.88783472578972,-5.887841883737891,12.999982235269965,-7.151184502340868e-05,-9.735233557073286e-05,2.0578127113424216e-05
32.71,-5.887835453832983,-5.887842849906412,12.999982488040224,-7.3891500562695e-05,-9.562817009367564e-05,2.9871243700796413e-05
32.72,-5.887836203619731,-5.887843796301293,12.999982832694839,-7.585636674356522e-05,-9.340494608878203e-05,3.893121096609775e-05
32.730000000000004,-5.8878369709603176,-5.887844718005334,12.999983266664444,-7.739917751159453e-05,-9.069851345522295e-05,4.771129482605829e-05
32.74,-5.887837751603281,-5.887845610271562,12.999983786920735,-7.851496857114171e-05,-8.752716147419903e-05,5.616662743790357e-05
32.75,-5.887838541259689,-5.887846468548563,12.999984389996992,-7.920112832238146e-05,-8.391155992271138e-05,6.425444469826402e-05
32.76,-5.887839335625848,-5.88784728850276,12.999985072009629,-7.94573393303466e-05,-7.987456434044304e-05,7.193426858620455e-05
32.77,-5.887840130406476,-5.88784806603985,12.999985828682364,-7.928562295589359e-05,-7.544114128954504e-05,7.916815389918952e-05
32.78,-5.887840921338307,-5.887848797325586,12.999986655372707,-7.869024951645542e-05,-7.063815998797907e-05,8.592081313096855e-05
32.79,-5.887841704211466,-5.88784947880305,12.999987547098627,-7.76777460576028e-05,-6.549427333801816e-05,9.215984233534869e-05
32.8,-5.887842474893228,-5.887850107211053,12.999988498569554,-7.62568176160272e-05,-6.003973642698668e-05,9.785582841814744e-05
32.81,-5.887843229347818,-5.887850679597778,12.999989504215195,-7.443828367037497e-05,-5.4306220853561626e-05,0.00010298250234797024
32.82,-5.887843963658901,-5.88785119333547,12.9999905582196,-7.223501299336021e-05,-4.832665423393223e-05,0.00010751684360599256
32.83,-5.887844674048078,-5.887851646130863,12.999991654552067,-6.966182310996771e-05,-4.2135012234822966e-05,0.00011143917726386121
32.84,-5.8878453568953635,-5.8878520360357145,12.999992787003146,-6.673549397540057e-05,-3.5766201111897544e-05,0.00011473341183787511
32.85,-5.887846008757958,-5.887852361454885,12.999993949220304,-6.347448269217182e-05,-2.925575657286572e-05,0.0001173868060533323
32.86,-5.887846626385017,-5.887852621150846,12.999995134739267,-5.9898828830284856e-05,-2.263964167248389e-05,0.00011939006965278054
32.87,-5.887847206734534,-5.887852814247719,12.999996337021697,-5.60301341767655e-05,-1.5954098619985757e-05,0.00012073756581187922
32.88,-5.887847746987701,-5.887852940232818,12.999997549490583,-5.1891500385536915e-05,-9.235571551968746e-06,0.0001214272802307903
32.89,-5.887848244564542,-5.88785299895915,12.999998765567302,-4.7507274425484525e-05,-2.520381903181601e-06,0.00012146070984542234
32.9,-5.887848697133189,-5.887852990640456,12.99999997870478,-4.290280384289247e-05,4.155585120457772e-06,0.00012084275873291972
32.910000000000004,-5.887849102620619,-5.887852915847447,13.000001182422476,-3.810453743646747e-05,1.0756814150525429e-05,0.0001195818887467226
32.92,-5.887849459223938,-5.887852775504173,13.000002370342555,-3.3139746591359653e-05,1.724848122108824e-05,0.0001176899395716191
32.93,-5.887849765415551,-5.887852570877823,13.000003536221268,-2.803629119974005e-05,2.3596716713925048e-05,0.00011518196521009827
32.94,-5.887850019949762,-5.887852303569839,13.00000467398186,-2.28226516796326e-05,2.976857760295104e-05,0.000112076269953576
32.95,-5.887850221868584,-5.887851975506271,13.000005777746667,-1.752766944917994e-05,3.5732335579297114e-05,0.00010839422062147719
32.96,-5.887850370503151,-5.8878515889231275,13.000006841866272,-1.2180343844647723e-05,4.145768879304512e-05,0.00010416007665270399
32.97,-5.887850465475461,-5.887851146352495,13.0000078609482,-6.809759423020978e-06,4.691580755000757e-05,9.940087588589108e-05
