t,x,y,z
41.19,-5.656854266478125,-5.656854312842259,11.99999993210169
41.2,-5.656854271047862,-5.656854316043613,11.999999938593165
41.21,-5.656854275470067,-5.656854318885279,11.999999945333556
41.22,-5.656854279724059,-5.656854321356416,11.999999952286961
41.230000000000004,-5.656854283790042,-5.656854323447778,11.999999959417
41.24,-5.656854287649395,-5.656854325152233,11.999999966686635
41.25,-5.65685429128476,-5.656854326464798,11.999999974058376
41.26,-5.656854294680065,-5.656854327382519,11.999999981494538
41.27,-5.656854297820369,-5.6568543279040515,11.999999988957578
41.28,-5.656854300692267,-5.656854328030273,11.999999996410082
41.29,-5.656854303283897,-5.656854327764167,12.00000000381501
41.300000000000004,-5.656854305584865,-5.656854327110593,12.000000011135874
41.31,-5.656854307586092,-5.656854326075966,12.000000018336925
41.32,-5.656854309280268,-5.656854324668823,12.00000002538335
41.33,-5.656854310661776,-5.6568543228996075,12.000000032241452
41.34,-5.656854311726471,-5.65685432078031,12.000000038878706
41.35,-5.656854312471677,-5.656854318324376,12.000000045263903
41.36,-5.656854312896535,-5.656854315547052,12.00000005136748
41.37,-5.656854313001871,-5.656854312465133,12.000000057161598
41.38,-5.656854312789948,-5.656854309096636,12.000000062620087
41.39,-5.656854312264436,-5.656854305460687,12.00000006771855
41.4,-5.656854311430788,-5.6568543015778205,12.000000072434835
41.410000000000004,-5.65685431029601,-5.656854297469681,12.000000076748961
41.42,-5.656854308868196,-5.656854293158557,12.000000080642694
41.43,-5.656854307156953,-5.656854288667656,12.000000084100217
41.44,-5.656854305173352,-5.656854284020979,12.000000087108196
41.45,-5.656854302929795,-5.656854279243129,12.00000008965578
41.46,-5.656854300439932,-5.656854274359167,12.000000091734643
41.47,-5.656854297718344,-5.656854269394442,12.000000093338427
41.480000000000004,-5.656854294780611,-5.65685426437444,12.000000094463198
41.49,-5.6568542916432465,-5.6568542593246205,12.000000095107568
41.5,-5.656854288323505,-5.6568542542702245,12.000000095272524
41.51,-5.656854284839231,-5.656854249236079,12.000000094961367
41.52,-5.656854281209366,-5.656854244247253,12.000000094179898
41.53,-5.656854277453577,-5.656854239328588,12.000000092936267
41.54,-5.656854273591676,-5.656854234503961,12.000000091240732
41.550000000000004,-5.6568542696437545,-5.656854229796487,12.000000089105676
41.56,-5.656854265630055,-5.656854225228364,12.0000000865455
41.57,-5.656854261571135,-5.656854220821107,12.000000083576687
41.58,-5.656854257487825,-5.656854216595517,12.00000008021773
41.59,-5.656854253400648,-5.656854212571008,12.000000076488766
41.6,-5.656854249329905,-5.656854208765757,12.000000072411563
41.61,-5.656854245295556,-5.6568542051965975,12.000000068009376
41.62,-5.656854241317294,-5.656854201879138,12.000000063306935
41.63,-5.65685423741468,-5.656854198827957,12.000000058330466
41.64,-5.656854233606514,-5.656854196055945,12.000000053107172
41.65,-5.65685422991094,-5.656854193574478,12.00000004766522
41.660000000000004,-5.65685422634536,-5.656854191393374,12.00000004203357
41.67,-5.656854222926377,-5.656854189520865,12.000000036241895
41.68,-5.656854219669841,-5.656854187963623,12.00000003032063
41.69,-5.656854216590554,-5.656854186726633,12.000000024300435
41.7,-5.656854213702253,-5.656854185813196,12.000000018212134
41.71,-5.656854211017531,-5.65685418522491,12.000000012086536
41.72,-5.656854208547775,-5.656854184961611,12.000000005954375
41.730000000000004,-5.656854206303759,-5.656854185022215,11.999999999846404
41.74,-5.6568542042946,-5.656854185403365,11.999999993792995
41.75,-5.656854202528267,-5.656854186100413,11.999999987823768
41.76,-5.6568542010114164,-5.656854187107168,11.999999981967592
41.77,-5.656854199749368,-5.656854188415947,11.999999976252436
41.78,-5.656854198746191,-5.656854190017541,11.999999970705646
41.79,-5.656854198004606,-5.656854191901351,11.99999996535346
41.800000000000004,-5.65685419752597,-5.656854194055447,11.999999960220846
41.81,-5.65685419731037,-5.656854196466721,11.999999955331479
41.82,-5.656854197356633,-5.656854199120976,11.99999995070762
41.83,-5.65685419766223,-5.656854202002882,11.999999946369918
41.84,-5.656854198224045,-5.656854205096269,11.999999942338981
41.85,-5.656854199037128,-5.656854208383911,11.99999993863238
41.86,-5.656854200094937,-5.656854211847657,11.999999935265087
41.87,-5.656854201389909,-5.656854215468631,11.999999932250645
41.88,-5.656854202913194,-5.6568542192272435,11.999999929600428
41.89,-5.656854204654653,-5.656854223103263,11.999999927323515
41.9,-5.656854206602865,-5.65685422707589,11.99999992542656
41.910000000000004,-5.656854208746369,-5.6568542311245595,11.99999992391572
41.92,-5.656854211073953,-5.656854235229148,11.999999922797011
41.93,-5.656854213572786,-5.6568542393689345,11.999999922073203
41.94,-5.656854216228617,-5.656854243522793,11.999999921743967
41.95,-5.656854219026707,-5.656854247669834,11.999999921807266
41.96,-5.656854221951663,-5.656854251789345,11.999999922258995
41.97,-5.656854224988168,-5.656854255861285,11.999999923094052
41.980000000000004,-5.656854228119979,-5.656854259865704,11.99999992430469
41.99,-5.656854231331076,-5.656854263783502,11.999999925882243
42.0,-5.656854234604602,-5.656854267595808,11.999999927815395
42.01,-5.656854237923718,-5.656854271284554,11.999999930091445
42.02,-5.65685424127133,-5.656854274832343,11.999999932695806
42.03,-5.656854244630498,-5.656854278222721,11.999999935612612
42.04,-5.6568542479843025,-5.656854281440143,11.999999938824443
42.050000000000004,-5.656854251316116,-5.656854284470115,11.99999994231276
42.06,-5.656854254609326,-5.656854287299011,11.99999994605752
42.07,-5.6568542578478365,-5.656854289914477,11.99999995003779
42.08,-5.656854261016279,-5.656854292305608,11.999999954231985
42.09,-5.6568542640997626,-5.656854294462718,11.99999995861762
42.1,-5.656854267082849,-5.656854296376268,11.99999996317048
42.11,-5.656854269952124,-5.656854298039441,11.999999967866891
42.12,-5.656854272694526,-5.656854299446437,11.999999972682312
42.13,-5.656854275297414,-5.656854300592348,11.999999977591719
42.14,-5.656854277748672,-5.656854301473259,11.999999982569728
42.15,-5.656854280037747,-5.656854302087603,11.999999987590922
42.160000000000004,-5.656854282154775,-5.656854302434924,11.999999992629746
42.17,-5.656854284090362,-5.6568543025151445,11.999999997661225
42.18,-5.656854285836551,-5.656854302330444,12.000000002660183
42.19,-5.656854287386392,-5.656854301884287,12.000000007601844
42.2,-5.656854288733885,-5.6568543011812285,12.000000012462019
42.21,-5.656854289873774,-5.656854300226455,12.000000017217376
42.22,-5.6568542908024355,-5.656854299027342,12.00000002184504
42.230000000000004,-5.656854291517265,-5.656854297592226,12.000000026323129
42.24,-5.656854292016278,-5.656854295929962,12.000000030630503
42.25,-5.656854292298821,-5.656854294050737,12.000000034747195
42.26,-5.6568542923656935,-5.65685429196616,12.000000038654578
42.27,-5.656854292218672,-5.656854289688637,12.000000042335213
42.28,-5.656854291859635,-5.656854287230473,12.000000045772104
42.29,-5.6568542912927,-5.6568542846059575,12.000000048950712
42.300000000000004,-5.656854290522717,-5.6568542818298,12.000000051857686
42.31,-5.656854289555182,-5.656854278917058,12.00000005448079
42.32,-5.656854288396303,-5.656854275883146,12.000000056809057
42.33,-5.656854287053888,-5.656854272744526,12.000000058833907
42.34,-5.656854285536433,-5.65685426951789,12.000000060548198
42.35,-5.656854283852524,-5.656854266219748,12.000000061945364
42.36,-5.656854282012211,-5.656854262867279,12.00000006302154
42.37,-5.656854280026192,-5.656854259477743,12.000000063774458
42.38,-5.6568542779056665,-5.656854256068365,12.000000064203256
42.39,-5.65685427566201,-5.656854252656149,12.00000006430792
42.4,-5.656854273307746,-5.656854249258215,12.000000064091328
42.410000000000004,-5.656854270855696,-5.6568542458913775,12.000000063557673
42.42,-5.656854268318737,-5.656854242572127,12.000000062711889
42.43,-5.656854265710211,-5.656854239316572,12.000000061560835
42.44,-5.656854263043897,-5.65685423614036,12.000000060113361
42.45,-5.656854260333662,-5.656854233058588,12.000000058379541
42.46,-5.656854257593133,-5.656854230085921,12.00000005636957
42.47,-5.65685425483638,-5.656854227236112,12.00000005409648
42.480000000000004,-5.656854252077319,-5.656854224522199,12.000000051574146
42.49,-5.656854249329698,-5.656854221956582,12.000000048817146
42.5,-5.656854246607049,-5.656854219550885,12.000000045840867
42.51,-5.656854243922749,-5.656854217315498,12.000000042662494
42.52,-5.656854241289822,-5.656854215259905,12.000000039299882
42.53,-5.656854238720985,-5.656854213393197,12.00000003577077
42.54,-5.65685423622844,-5.656854211722819,12.000000032094462
42.550000000000004,-5.6568542338238865,-5.656854210255196,12.00000002829075
42.56,-5.656854231518524,-5.656854208995834,12.000000024379723
42.57,-5.65685422932312,-5.656854207949622,12.000000020381428
42.58,-5.656854227247511,-5.65685420711955,12.000000016316818
42.59,-5.656854225300893,-5.65685420650766,12.000000012206824
42.6,-5.6568542234920045,-5.656854206115432,12.000000008072163
42.61,-5.656854221828668,-5.6568542059429365,12.000000003933621
42.62,-5.656854220317736,-5.65685420598882,11.99999999981194
42.63,-5.656854218965293,-5.656854206250768,11.999999995727531
42.64,-5.6568542177770995,-5.656854206726233,11.999999991700347
42.65,-5.656854216757366,-5.65685420741056,11.999999987749973
42.660000000000004,-5.6568542159095605,-5.656854208298328,11.999999983895378
42.67,-5.656854215236511,-5.656854209383474,11.999999980154966
42.68,-5.656854214740258,-5.656854210659154,11.999999976546436
42.69,-5.656854214421455,-5.656854212117006,11.999999973086492
42.7,-5.656854214279948,-5.656854213747956,11.999999969790947
42.71,-5.656854214315387,-5.6568542155429204,11.999999966675121
42.72,-5.656854214525807,-5.65685421749126,11.99999996375279
42.730000000000004,-5.656854214908461,-5.656854219581759,11.999999961036663
42.74,-5.65685421545991,-5.656854221802737,11.999999958538448
42.75,-5.656854216176331,-5.656854224142359,11.99999995626908
42.76,-5.656854217052393,-5.656854226587648,11.999999954237527
42.77,-5.656854218082171,-5.656854229125373,11.999999952451608
42.78,-5.6568542192594675,-5.6568542317422885,11.999999950918452
42.79,-5.6568542205771495,-5.656854234424686,11.999999949643502
42.800000000000004,-5.656854222027211,-5.6568542371584885,11.999999948630535
42.81,-5.656854223601156,-5.656854239929565,11.999999947882113
42.82,-5.656854225290488,-5.65685424272401,11.99999994740039
42.83,-5.6568542270855104,-5.656854245527565,11.999999947184941
42.84,-5.6568542289762505,-5.656854248326156,11.999999947234283
42.85,-5.6568542309525345,-5.6568542511059015,11.99999994754604
42.86,-5.65685423300392,-5.656854253853155,11.999999948116708
42.87,-5.65685423511936,-5.656854256554499,11.999999948940745
42.88,-5.656854237287659,-5.656854259196894,11.999999950011546
42.89,-5.656854239497792,-5.656854261767626,11.999999951322375
42.9,-5.656854241738271,-5.6568542642545605,11.999999952864222
42.910000000000004,-5.6568542439976195,-5.656854266646093,11.99999995462716
42.92,-5.656854246264418,-5.656854268931125,11.999999956600508
42.93,-5.656854248527414,-5.656854271099009,11.999999958773229
42.94,-5.656854250775288,-5.65685427314014,11.999999961132236
42.95,-5.656854252996955,-5.656854275045568,11.999999963663903
42.96,-5.656854255181572,-5.656854276806955,11.999999966354155
42.97,-5.656854257318609,-5.656854278416438,11.999999969188899
42.980000000000004,-5.656854259397832,-5.656854279867644,11.999999972152176
42.99,-5.65685426140942,-5.656854281154901,11.999999975227874
43.0,-5.656854263343919,-5.65685428227317,11.999999978399728
43.01,-5.656854265192224,-5.656854283217845,11.999999981651635
43.02,-5.656854266945997,-5.656854283986166,11.999999984966239
43.03,-5.6568542685973995,-5.656854284576045,11.99999998832632
43.04,-5.656854270139066,-5.656854284986028,11.999999991714782
43.050000000000004,-5.6568542715640655,-5.656854285215122,11.999999995114873
43.06,-5.656854272866543,-5.656854285264243,11.999999998509297
43.07,-5.656854274041224,-5.6568542851349495,12.000000001881176
43.08,-5.656854275083306,-5.656854284829337,12.000000005213913
43.09,-5.656854275988391,-5.656854284349897,12.000000008491291
43.1,-5.6568542767535055,-5.656854283701043,12.000000011697471
43.11,-5.656854277376229,-5.656854282887707,12.000000014817154
43.12,-5.656854277854607,-5.656854281915258,12.000000017835516
43.13,-5.656854278187124,-5.656854280789416,12.000000020738275
43.14,-5.656854278373767,-5.656854279517597,12.000000023512131
43.15,-5.6568542784150555,-5.65685427810761,12.000000026144502
43.160000000000004,-5.656854278311939,-5.656854276567564,12.000000028623427
43.17,-5.656854278065794,-5.656854274905824,12.00000003093762
43.18,-5.656854277679481,-5.656854273132143,12.000000033077285
43.19,-5.656854277156326,-5.656854271256502,12.000000035033462
43.2,-5.656854276500001,-5.6568542692890205,12.000000036797868
43.21,-5.656854275714559,-5.656854267239956,12.000000038362991
43.22,-5.656854274805416,-5.656854265120557,12.000000039723197
43.230000000000004,-5.656854273778357,-5.656854262942119,12.00000004087374
43.24,-5.65685427263939,-5.65685426071592,12.000000041810518
43.25,-5.656854271394833,-5.656854258453232,12.000000042530253
43.26,-5.656854270052147,-5.656854256165867,12.000000043031777
43.27,-5.656854268619031,-5.656854253865505,12.000000043314772
43.28,-5.656854267103286,-5.656854251563668,12.000000043379492
43.29,-5.656854265512916,-5.656854249271718,12.000000043227008
43.300000000000004,-5.656854263856772,-5.656854247001086,12.000000042860542
43.31,-5.656854262143795,-5.656854244762908,12.000000042284077
43.32,-5.656854260382909,-5.656854242568052,12.000000041502037
43.33,-5.65685425858312,-5.656854240427066,12.000000040519632
43.34,-5.656854256753926,-5.656854238350124,12.000000039344055
43.35,-5.656854254904763,-5.6568542363469625,12.000000037983122
43.36,-5.656854253044957,-5.656854234426982,12.00000003644495
43.37,-5.656854251183759,-5.656854232599104,12.00000003473832
43.38,-5.656854249330555,-5.656854230871499,12.000000032873709
43.39,-5.656854247494528,-5.656854229251794,12.000000030862024
43.4,-5.65685424568466,-5.656854227747245,12.000000028714302
43.410000000000004,-5.656854243909714,-5.656854226364495,12.000000026442093
43.42,-5.656854242178233,-5.656854225109145,12.000000024058215
43.43,-5.6568542404984345,-5.656854223986187,12.000000021575712
43.44,-5.6568542388782825,-5.656854223000252,12.000000019007592
43.45,-5.6568542373253665,-5.656854222155252,12.000000016367148
43.46,-5.656854235846753,-5.656854221453872,12.00000001366847
43.47,-5.656854234449086,-5.656854220898173,12.000000010925643
43.480000000000004,-5.65685423313873,-5.656854220489894,12.00000000815256
43.49,-5.656854231921537,-5.656854220229997,12.000000005363155
43.5,-5.656854230802603,-5.656854220118146,12.000000002571648
43.51,-5.656854229786528,-5.6568542201534076,11.99999999979201
43.52,-5.656854228877645,-5.656854220334603,11.999999997037936
43.53,-5.656854228079664,-5.656854220659763,11.999999994322861
43.54,-5.656854227395376,-5.656854221125667,11.999999991660019
43.550000000000004,-5.656854226827054,-5.656854221728561,11.99999998906219
43.56,-5.656854226376739,-5.656854222464543,11.999999986541813
43.57,-5.656854226045776,-5.656854223328965,11.999999984110799
43.58,-5.656854225834522,-5.656854224316071,11.999999981780396
43.59,-5.656854225742821,-5.6568542254196785,11.99999997956125
43.6,-5.656854225770339,-5.656854226633565,11.999999977463597
43.61,-5.656854225916019,-5.656854227950865,11.999999975496888
43.62,-5.656854226177835,-5.656854229363823,11.999999973669578
43.63,-5.656854226553294,-5.6568542308644005,11.999999971989384
43.64,-5.656854227039816,-5.656854232444617,11.99999997046368
43.65,-5.656854227634115,-5.656854234096009,11.999999969098814
43.660000000000004,-5.656854228332024,-5.656854235809502,11.999999967899885
43.67,-5.6568542291289985,-5.656854237575897,11.999999966871195
43.68,-5.656854230020482,-5.65685423938613,11.999999966016768
43.69,-5.65685423100129,-5.656854241230866,11.999999965339446
43.7,-5.656854232065527,-5.656854243100464,11.999999964840708
43.71,-5.656854233207024,-5.656854244985325,11.999999964521233
43.72,-5.656854234419669,-5.6568542468760405,11.9999999643815
43.730000000000004,-5.656854235696851,-5.656854248763173,11.999999964420729
43.74,-5.656854237031465,-5.656854250637283,11.999999964636794
43.75,-5.656854238416253,-5.6568542524891345,11.999999965026822
43.76,-5.656854239844075,-5.656854254309713,11.99999996558784
43.77,-5.656854241307474,-5.6568542560902335,11.999999966315626
43.78,-5.656854242798718,-5.656854257822184,11.999999967204733
43.79,-5.656854244310068,-5.656854259497399,11.999999968249078
43.800000000000004,-5.656854245833948,-5.6568542611079415,11.999999969442598
43.81,-5.656854247362669,-5.656854262646355,11.999999970778076
43.82,-5.6568542488885045,-5.656854264105687,11.999999972247288
43.83,-5.6568542504038515,-5.656854265479445,11.999999973841522
43.84,-5.656854251901297,-5.656854266761338,11.999999975552205
43.85,-5.656854253373543,-5.6568542679457945,11.9999999773698
43.86,-5.656854254813467,-5.656854269027903,11.999999979284045
43.87,-5.6568542562141975,-5.656854270003297,11.999999981284375
43.88,-5.656854257569048,-5.656854270867759,11.99999998336046
43.89,-5.656854258871678,-5.656854271617977,11.999999985501274
43.9,-5.656854260116105,-5.656854272251396,11.999999987695391
43.910000000000004,-5.6568542612967,-5.656854272766043,11.999999989931291
43.92,-5.6568542624079905,-5.65685427316002,11.999999992197734
43.93,-5.656854263445069,-5.656854273432469,11.99999999448314
43.94,-5.656854264403517,-5.656854273583303,11.999999996775843
43.95,-5.656854265279345,-5.656854273613012,11.999999999064308
43.96,-5.656854266068672,-5.656854273522084,12.000000001337282
43.97,-5.656854266768368,-5.656854273312101,12.000000003583569
43.980000000000004,-5.656854267375864,-5.656854272985363,12.000000005792188
43.99,-5.656854267889067,-5.656854272544701,12.000000007952474
44.0,-5.656854268305928,-5.65685427199286,12.000000010054043
44.01,-5.6568542686252865,-5.65685427133366,12.00000001208696
44.02,-5.6568542688465575,-5.656854270571523,12.000000014041749
44.03,-5.6568542689696395,-5.656854269711317,12.000000015909432
44.04,-5.65685426899441,-5.656854268757755,12.000000017681254
44.050000000000004,-5.6568542689217045,-5.656854267716515,12.000000019349292
44.06,-5.656854268752897,-5.656854266593723,12.00000002090626
44.07,-5.656854268489821,-5.656854265395833,12.000000022345514
44.08,-5.656854268134213,-5.656854264129091,12.000000023660535
44.09,-5.656854267688779,-5.656854262800519,12.000000024845987
44.1,-5.656854267156673,-5.656854261417411,12.000000025897261
44.11,-5.65685426654145,-5.656854259987248,12.000000026810481
